Episode 831 done, steps = 1274333, loss = 6.806262493133545, rewards = -3.0, consume time = 48528.59567093849s
Episode 832 done, steps = 1276361, loss = 5.618112564086914, rewards = -10.0, consume time = 48605.955859184265s
Episode 833 done, steps = 1278851, loss = 4.954410552978516, rewards = -7.0, consume time = 48701.76382303238s
Episode 834 done, steps = 1280029, loss = 136.22103881835938, rewards = -19.0, consume time = 48747.37636208534s
Episode 835 done, steps = 1281560, loss = 22.42818260192871, rewards = -15.0, consume time = 48805.98517012596s
Episode 836 done, steps = 1283512, loss = 4.007809638977051, rewards = -13.0, consume time = 48885.66344213486s
Episode 837 done, steps = 1285859, loss = 6.445462226867676, rewards = -9.0, consume time = 48978.15280818939s
Episode 838 done, steps = 1287903, loss = 63.96966552734375, rewards = -12.0, consume time = 49056.063894987106s
Episode 839 done, steps = 1290136, loss = 5.495818614959717, rewards = -9.0, consume time = 49141.64145517349s
Episode 840 done, steps = 1292364, loss = 10.998250961303711, rewards = -11.0, consume time = 49235.02433514595s
Episode 841 done, steps = 1294419, loss = 4.705635070800781, rewards = -10.0, consume time = 49318.866705179214s
Episode 842 done, steps = 1297298, loss = 7.088475227355957, rewards = -4.0, consume time = 49434.89965605736s
Episode 843 done, steps = 1300543, loss = 8.152771949768066, rewards = 1.0, consume time = 49579.42930197716s
Episode 844 done, steps = 1302559, loss = 5.28519868850708, rewards = -10.0, consume time = 49663.38372707367s
Episode 845 done, steps = 1304387, loss = 4.150500774383545, rewards = -14.0, consume time = 49737.35690808296s
Episode 846 done, steps = 1306800, loss = 6.305190563201904, rewards = -7.0, consume time = 49843.19404911995s
Episode 847 done, steps = 1309064, loss = 5.749979496002197, rewards = -10.0, consume time = 49943.20979189873s
Episode 848 done, steps = 1311117, loss = 4.669888973236084, rewards = -10.0, consume time = 50027.109598875046s
Episode 849 done, steps = 1313984, loss = 8.615952491760254, rewards = -7.0, consume time = 50141.30885100365s
Episode 850 done, steps = 1316576, loss = 6.071810722351074, rewards = -7.0, consume time = 50243.0126080513s
Episode 851 done, steps = 1318573, loss = 5.575414180755615, rewards = -11.0, consume time = 50328.174152851105s
Episode 852 done, steps = 1320570, loss = 4.55414342880249, rewards = -12.0, consume time = 50407.998680114746s
Episode 853 done, steps = 1323067, loss = 6.401849269866943, rewards = -7.0, consume time = 50506.33487010002s
Episode 854 done, steps = 1325358, loss = 7.12306547164917, rewards = -10.0, consume time = 50592.94525003433s
Episode 855 done, steps = 1328027, loss = 6.412844657897949, rewards = -6.0, consume time = 50701.61069703102s
Episode 856 done, steps = 1330291, loss = 6.1202545166015625, rewards = -11.0, consume time = 50792.168218135834s
Episode 857 done, steps = 1332169, loss = 4.872535705566406, rewards = -15.0, consume time = 50866.10443496704s
Episode 858 done, steps = 1334169, loss = 4.872551918029785, rewards = -13.0, consume time = 50942.541163921356s
Episode 859 done, steps = 1336504, loss = 5.085221290588379, rewards = -12.0, consume time = 51034.80961418152s
Episode 860 done, steps = 1337547, loss = 2.358383893966675, rewards = -18.0, consume time = 51073.653655052185s
Episode 861 done, steps = 1339651, loss = 5.689888000488281, rewards = -10.0, consume time = 51155.252161026s
Episode 862 done, steps = 1341837, loss = 6.058837413787842, rewards = -10.0, consume time = 51238.57327723503s
Episode 863 done, steps = 1344310, loss = 6.407142639160156, rewards = -9.0, consume time = 51332.09268403053s
Episode 864 done, steps = 1346402, loss = 4.692260265350342, rewards = -9.0, consume time = 51413.85262417793s
Episode 865 done, steps = 1348731, loss = 5.958292484283447, rewards = -7.0, consume time = 51500.17621302605s
Episode 866 done, steps = 1351188, loss = 6.188863277435303, rewards = -6.0, consume time = 51590.088691949844s
Episode 867 done, steps = 1352991, loss = 5.57320499420166, rewards = -14.0, consume time = 51655.94878792763s
Episode 868 done, steps = 1355113, loss = 5.095685005187988, rewards = -9.0, consume time = 51732.47121715546s
Episode 869 done, steps = 1357912, loss = 6.968815326690674, rewards = -3.0, consume time = 51839.36189317703s
Episode 870 done, steps = 1360541, loss = 7.132327556610107, rewards = -5.0, consume time = 51935.33779501915s
Episode 871 done, steps = 1363108, loss = 7.2597336769104, rewards = -5.0, consume time = 52030.23588013649s
Episode 872 done, steps = 1365289, loss = 5.926071643829346, rewards = -12.0, consume time = 52111.02616691589s
Episode 873 done, steps = 1367299, loss = 5.625584602355957, rewards = -13.0, consume time = 52190.870368003845s
Episode 874 done, steps = 1369944, loss = 7.397459983825684, rewards = -6.0, consume time = 52290.064183950424s
Episode 875 done, steps = 1371697, loss = 4.530377388000488, rewards = -14.0, consume time = 52356.15485525131s
Episode 876 done, steps = 1373736, loss = 6.111486434936523, rewards = -11.0, consume time = 52432.252948999405s
Episode 877 done, steps = 1375604, loss = 4.5908989906311035, rewards = -13.0, consume time = 52507.74252700806s
Episode 878 done, steps = 1378184, loss = 6.487559795379639, rewards = -9.0, consume time = 52604.83796310425s
Episode 879 done, steps = 1380248, loss = 5.182435035705566, rewards = -14.0, consume time = 52683.354973077774s
Episode 880 done, steps = 1383353, loss = 13.441850662231445, rewards = -1.0, consume time = 52804.368664979935s
Episode 881 done, steps = 1385862, loss = 6.868233680725098, rewards = -6.0, consume time = 52906.49225497246s
Episode 882 done, steps = 1388236, loss = 5.382658004760742, rewards = -7.0, consume time = 52995.8636610508s
Episode 883 done, steps = 1391247, loss = 8.367688179016113, rewards = 1.0, consume time = 53114.458777189255s
Episode 884 done, steps = 1393242, loss = 5.801627159118652, rewards = -10.0, consume time = 53192.724292993546s
Episode 885 done, steps = 1395826, loss = 6.743290901184082, rewards = -5.0, consume time = 53299.26753926277s
Episode 886 done, steps = 1398507, loss = 9.14401912689209, rewards = -6.0, consume time = 53404.29568195343s
Episode 887 done, steps = 1401259, loss = 6.188255786895752, rewards = -5.0, consume time = 53509.68723201752s
Episode 888 done, steps = 1404206, loss = 6.569580078125, rewards = 2.0, consume time = 53631.77461504936s
Episode 889 done, steps = 1407126, loss = 11.028501510620117, rewards = -5.0, consume time = 53747.40765786171s
Episode 890 done, steps = 1409772, loss = 5.865541458129883, rewards = -8.0, consume time = 53851.94342303276s
Episode 891 done, steps = 1412059, loss = 5.204348087310791, rewards = -9.0, consume time = 53946.58421301842s
Episode 892 done, steps = 1414721, loss = 5.654531478881836, rewards = -6.0, consume time = 54052.52987408638s
Episode 893 done, steps = 1417909, loss = 6.735901832580566, rewards = -2.0, consume time = 54176.41770005226s
Episode 894 done, steps = 1420638, loss = 7.059635639190674, rewards = -6.0, consume time = 54282.86176109314s
Episode 895 done, steps = 1423599, loss = 6.9388885498046875, rewards = 5.0, consume time = 54399.61926817894s
Episode 896 done, steps = 1425484, loss = 4.026166915893555, rewards = -14.0, consume time = 54470.13167309761s
Episode 897 done, steps = 1428246, loss = 7.100857734680176, rewards = -6.0, consume time = 54572.11609697342s
Episode 898 done, steps = 1430780, loss = 5.9452409744262695, rewards = -7.0, consume time = 54674.02928519249s
Episode 899 done, steps = 1433564, loss = 6.580364227294922, rewards = -7.0, consume time = 54783.239511966705s
Episode 900 done, steps = 1435560, loss = 4.4779534339904785, rewards = -16.0, consume time = 54861.1710691452s
Episode 901 done, steps = 1438003, loss = 5.793004989624023, rewards = -9.0, consume time = 54952.920941114426s
Episode 902 done, steps = 1440732, loss = 8.467068672180176, rewards = -8.0, consume time = 55058.46392798424s
Episode 903 done, steps = 1442942, loss = 4.767946243286133, rewards = -12.0, consume time = 55138.641230106354s
Episode 904 done, steps = 1445191, loss = 6.991533279418945, rewards = -11.0, consume time = 55218.350227832794s
Episode 905 done, steps = 1447422, loss = 4.262981414794922, rewards = -11.0, consume time = 55298.981185913086s
Episode 906 done, steps = 1449476, loss = 4.7071661949157715, rewards = -11.0, consume time = 55373.7021522522s
Episode 907 done, steps = 1451787, loss = 6.4742584228515625, rewards = -10.0, consume time = 55460.15607500076s
Episode 908 done, steps = 1454012, loss = 4.736184120178223, rewards = -11.0, consume time = 55539.4377682209s
Episode 909 done, steps = 1456932, loss = 7.352536201477051, rewards = -5.0, consume time = 55646.77114009857s
Episode 910 done, steps = 1459785, loss = 7.481904983520508, rewards = -5.0, consume time = 55758.21964216232s
Episode 911 done, steps = 1462201, loss = 5.572604656219482, rewards = -9.0, consume time = 55847.59677410126s
Episode 912 done, steps = 1464488, loss = 5.08123254776001, rewards = -10.0, consume time = 55932.043242931366s
Episode 913 done, steps = 1467384, loss = 6.81898307800293, rewards = -4.0, consume time = 56039.896007061005s
Episode 914 done, steps = 1470411, loss = 7.495851516723633, rewards = 3.0, consume time = 56162.75302410126s
Episode 915 done, steps = 1472760, loss = 4.514211177825928, rewards = -11.0, consume time = 56253.06758117676s
Episode 916 done, steps = 1475638, loss = 6.002623558044434, rewards = -6.0, consume time = 56364.28129315376s
Episode 917 done, steps = 1478426, loss = 6.072173595428467, rewards = -7.0, consume time = 56473.66951227188s
Episode 918 done, steps = 1480965, loss = 5.589990615844727, rewards = -9.0, consume time = 56574.69650101662s
Episode 919 done, steps = 1482970, loss = 5.170231342315674, rewards = -13.0, consume time = 56648.96409702301s
Episode 920 done, steps = 1485514, loss = 6.039282321929932, rewards = -5.0, consume time = 56747.25434207916s
Episode 921 done, steps = 1488455, loss = 7.33034086227417, rewards = -5.0, consume time = 56866.387931108475s
Episode 922 done, steps = 1491166, loss = 6.716543197631836, rewards = 4.0, consume time = 56973.40142202377s
Episode 923 done, steps = 1493809, loss = 5.573554515838623, rewards = -7.0, consume time = 57075.926518917084s
Episode 924 done, steps = 1496924, loss = 6.90271520614624, rewards = -1.0, consume time = 57198.12781786919s
Episode 925 done, steps = 1499446, loss = 5.768958568572998, rewards = -7.0, consume time = 57299.00943994522s
Episode 926 done, steps = 1502120, loss = 4.997452735900879, rewards = -7.0, consume time = 57406.425448179245s
Episode 927 done, steps = 1505049, loss = 6.217527866363525, rewards = -3.0, consume time = 57521.774779081345s
Episode 928 done, steps = 1507999, loss = 6.613692760467529, rewards = -3.0, consume time = 57643.637978076935s
Episode 929 done, steps = 1510341, loss = 4.608851432800293, rewards = -7.0, consume time = 57738.53968214989s
Episode 930 done, steps = 1512194, loss = 3.824808120727539, rewards = -14.0, consume time = 57812.4185731411s
Episode 931 done, steps = 1515150, loss = 6.0716729164123535, rewards = -4.0, consume time = 57931.98189687729s
Episode 932 done, steps = 1517828, loss = 6.4856133460998535, rewards = -7.0, consume time = 58040.86090016365s
Episode 933 done, steps = 1520845, loss = 6.42897367477417, rewards = -3.0, consume time = 58158.858963251114s
Episode 934 done, steps = 1523187, loss = 6.014739513397217, rewards = -10.0, consume time = 58252.0484521389s
Episode 935 done, steps = 1525003, loss = 4.071277141571045, rewards = -15.0, consume time = 58325.75737309456s
Episode 936 done, steps = 1527803, loss = 7.607476234436035, rewards = -8.0, consume time = 58429.3901412487s
Episode 937 done, steps = 1530444, loss = 6.431921482086182, rewards = -8.0, consume time = 58526.30593919754s
Episode 938 done, steps = 1532266, loss = 12.950397491455078, rewards = -13.0, consume time = 58593.90551018715s
Episode 939 done, steps = 1534378, loss = 8.494599342346191, rewards = -10.0, consume time = 58675.783194065094s
Episode 940 done, steps = 1536569, loss = 5.521292209625244, rewards = -11.0, consume time = 58754.61020588875s
Episode 941 done, steps = 1539228, loss = 6.9496870040893555, rewards = -6.0, consume time = 58851.30255508423s
Episode 942 done, steps = 1541761, loss = 5.260701656341553, rewards = -8.0, consume time = 58942.303950071335s
Episode 943 done, steps = 1544233, loss = 4.765054225921631, rewards = -7.0, consume time = 59035.96984386444s
Episode 944 done, steps = 1546915, loss = 8.828741073608398, rewards = -8.0, consume time = 59135.245961904526s
Episode 945 done, steps = 1549579, loss = 5.734316825866699, rewards = -5.0, consume time = 59230.76063799858s
Episode 946 done, steps = 1552318, loss = 6.147171497344971, rewards = -6.0, consume time = 59329.556107997894s
Episode 947 done, steps = 1554455, loss = 5.409459114074707, rewards = -12.0, consume time = 59411.00481414795s
Episode 948 done, steps = 1556272, loss = 3.8147640228271484, rewards = -14.0, consume time = 59474.80141687393s
Episode 949 done, steps = 1558705, loss = 4.590117931365967, rewards = -7.0, consume time = 59560.43197607994s
Episode 950 done, steps = 1561448, loss = 5.6982526779174805, rewards = -6.0, consume time = 59658.399624824524s
Episode 951 done, steps = 1564366, loss = 6.204023838043213, rewards = -5.0, consume time = 59768.33510303497s
Episode 952 done, steps = 1566139, loss = 3.733372449874878, rewards = -13.0, consume time = 59832.914345026016s
Episode 953 done, steps = 1568305, loss = 4.397383213043213, rewards = -12.0, consume time = 59912.212908029556s
Episode 954 done, steps = 1570919, loss = 5.72222900390625, rewards = -6.0, consume time = 60010.90237617493s
Episode 955 done, steps = 1573617, loss = 5.788565158843994, rewards = -9.0, consume time = 60113.081329107285s
Episode 956 done, steps = 1576634, loss = 7.258214950561523, rewards = -1.0, consume time = 60229.876449108124s
Episode 957 done, steps = 1579066, loss = 5.367880821228027, rewards = -7.0, consume time = 60319.486010074615s
Episode 958 done, steps = 1581830, loss = 5.878970623016357, rewards = -6.0, consume time = 60421.598304986954s
Episode 959 done, steps = 1584638, loss = 6.0715651512146, rewards = -3.0, consume time = 60529.482973098755s
