Episode 132 done, steps = 33000, actions = [0:62/250 | 1:44/250 | 2:50/250 | 3:58/250 | 4:36/250 | ], loss = -23.29078483581543, rewards = -52.55474452554829, consume time = 759.5260198116302s
Episode 133 done, steps = 33250, actions = [0:60/250 | 1:48/250 | 2:60/250 | 3:34/250 | 4:48/250 | ], loss = -27.44106674194336, rewards = -60.52631578947455, consume time = 765.6420638561249s
Episode 134 done, steps = 33500, actions = [0:51/250 | 1:58/250 | 2:54/250 | 3:35/250 | 4:52/250 | ], loss = -24.132280349731445, rewards = -52.38095238095317, consume time = 771.5806658267975s
Episode 135 done, steps = 33750, actions = [0:58/250 | 1:46/250 | 2:51/250 | 3:52/250 | 4:43/250 | ], loss = -26.567644119262695, rewards = -53.90070921985886, consume time = 777.6845939159393s
Episode 136 done, steps = 34000, actions = [0:67/250 | 1:56/250 | 2:50/250 | 3:44/250 | 4:33/250 | ], loss = -24.683059692382812, rewards = -51.557093425606226, consume time = 783.9853508472443s
Episode 137 done, steps = 34250, actions = [0:49/250 | 1:57/250 | 2:48/250 | 3:53/250 | 4:43/250 | ], loss = -25.831195831298828, rewards = -55.32646048110044, consume time = 790.1594367027283s
Episode 138 done, steps = 34500, actions = [0:47/250 | 1:44/250 | 2:61/250 | 3:52/250 | 4:46/250 | ], loss = -25.786190032958984, rewards = -55.71955719557281, consume time = 796.236184835434s
Episode 139 done, steps = 34750, actions = [0:46/250 | 1:68/250 | 2:42/250 | 3:45/250 | 4:49/250 | ], loss = -22.23696517944336, rewards = -49.1525423728822, consume time = 802.5407168865204s
Episode 140 done, steps = 35000, actions = [0:63/250 | 1:54/250 | 2:50/250 | 3:40/250 | 4:43/250 | ], loss = -28.059410095214844, rewards = -63.414634146342394, consume time = 808.8758058547974s
Episode 141 done, steps = 35250, actions = [0:48/250 | 1:65/250 | 2:55/250 | 3:27/250 | 4:55/250 | ], loss = -26.94186019897461, rewards = -60.244648318043694, consume time = 815.1895229816437s
